image,mask,case,slice
experiments\preprocessed_debug\images\t2_s159.png,experiments\preprocessed_debug\masks\t2_s159.png,t2,159
experiments\preprocessed_debug\images\t2_s160.png,experiments\preprocessed_debug\masks\t2_s160.png,t2,160
experiments\preprocessed_debug\images\t2_s161.png,experiments\preprocessed_debug\masks\t2_s161.png,t2,161
experiments\preprocessed_debug\images\t2_s162.png,experiments\preprocessed_debug\masks\t2_s162.png,t2,162
experiments\preprocessed_debug\images\t2_s163.png,experiments\preprocessed_debug\masks\t2_s163.png,t2,163
experiments\preprocessed_debug\images\t2_s164.png,experiments\preprocessed_debug\masks\t2_s164.png,t2,164
experiments\preprocessed_debug\images\t2_s165.png,experiments\preprocessed_debug\masks\t2_s165.png,t2,165
experiments\preprocessed_debug\images\t2_s166.png,experiments\preprocessed_debug\masks\t2_s166.png,t2,166
experiments\preprocessed_debug\images\t2_s167.png,experiments\preprocessed_debug\masks\t2_s167.png,t2,167
experiments\preprocessed_debug\images\t2_s168.png,experiments\preprocessed_debug\masks\t2_s168.png,t2,168
experiments\preprocessed_debug\images\t2_s169.png,experiments\preprocessed_debug\masks\t2_s169.png,t2,169
experiments\preprocessed_debug\images\t2_s170.png,experiments\preprocessed_debug\masks\t2_s170.png,t2,170
experiments\preprocessed_debug\images\t2_s171.png,experiments\preprocessed_debug\masks\t2_s171.png,t2,171
experiments\preprocessed_debug\images\t2_s172.png,experiments\preprocessed_debug\masks\t2_s172.png,t2,172
experiments\preprocessed_debug\images\t2_s173.png,experiments\preprocessed_debug\masks\t2_s173.png,t2,173
experiments\preprocessed_debug\images\t2_s174.png,experiments\preprocessed_debug\masks\t2_s174.png,t2,174
experiments\preprocessed_debug\images\t2_s175.png,experiments\preprocessed_debug\masks\t2_s175.png,t2,175
experiments\preprocessed_debug\images\t2_s176.png,experiments\preprocessed_debug\masks\t2_s176.png,t2,176
experiments\preprocessed_debug\images\t2_s177.png,experiments\preprocessed_debug\masks\t2_s177.png,t2,177
experiments\preprocessed_debug\images\t2_s178.png,experiments\preprocessed_debug\masks\t2_s178.png,t2,178
experiments\preprocessed_debug\images\t2_s179.png,experiments\preprocessed_debug\masks\t2_s179.png,t2,179
experiments\preprocessed_debug\images\t2_s180.png,experiments\preprocessed_debug\masks\t2_s180.png,t2,180
experiments\preprocessed_debug\images\t2_s181.png,experiments\preprocessed_debug\masks\t2_s181.png,t2,181
experiments\preprocessed_debug\images\t2_s182.png,experiments\preprocessed_debug\masks\t2_s182.png,t2,182
experiments\preprocessed_debug\images\t2_s183.png,experiments\preprocessed_debug\masks\t2_s183.png,t2,183
experiments\preprocessed_debug\images\t2_s184.png,experiments\preprocessed_debug\masks\t2_s184.png,t2,184
experiments\preprocessed_debug\images\t2_s185.png,experiments\preprocessed_debug\masks\t2_s185.png,t2,185
experiments\preprocessed_debug\images\t2_s186.png,experiments\preprocessed_debug\masks\t2_s186.png,t2,186
experiments\preprocessed_debug\images\t2_s187.png,experiments\preprocessed_debug\masks\t2_s187.png,t2,187
experiments\preprocessed_debug\images\t2_s188.png,experiments\preprocessed_debug\masks\t2_s188.png,t2,188
experiments\preprocessed_debug\images\t2_s189.png,experiments\preprocessed_debug\masks\t2_s189.png,t2,189
experiments\preprocessed_debug\images\t2_s190.png,experiments\preprocessed_debug\masks\t2_s190.png,t2,190
experiments\preprocessed_debug\images\t2_s191.png,experiments\preprocessed_debug\masks\t2_s191.png,t2,191
experiments\preprocessed_debug\images\t2_s192.png,experiments\preprocessed_debug\masks\t2_s192.png,t2,192
experiments\preprocessed_debug\images\t2_s193.png,experiments\preprocessed_debug\masks\t2_s193.png,t2,193
experiments\preprocessed_debug\images\t2_s194.png,experiments\preprocessed_debug\masks\t2_s194.png,t2,194
experiments\preprocessed_debug\images\t2_s195.png,experiments\preprocessed_debug\masks\t2_s195.png,t2,195
experiments\preprocessed_debug\images\t2_s196.png,experiments\preprocessed_debug\masks\t2_s196.png,t2,196
experiments\preprocessed_debug\images\t2_s197.png,experiments\preprocessed_debug\masks\t2_s197.png,t2,197
experiments\preprocessed_debug\images\t2_s198.png,experiments\preprocessed_debug\masks\t2_s198.png,t2,198
experiments\preprocessed_debug\images\t2_s199.png,experiments\preprocessed_debug\masks\t2_s199.png,t2,199
experiments\preprocessed_debug\images\t2_s200.png,experiments\preprocessed_debug\masks\t2_s200.png,t2,200
experiments\preprocessed_debug\images\t2_s201.png,experiments\preprocessed_debug\masks\t2_s201.png,t2,201
experiments\preprocessed_debug\images\t2_s202.png,experiments\preprocessed_debug\masks\t2_s202.png,t2,202
experiments\preprocessed_debug\images\t2_s203.png,experiments\preprocessed_debug\masks\t2_s203.png,t2,203
experiments\preprocessed_debug\images\t2_s204.png,experiments\preprocessed_debug\masks\t2_s204.png,t2,204
experiments\preprocessed_debug\images\t2_s205.png,experiments\preprocessed_debug\masks\t2_s205.png,t2,205
experiments\preprocessed_debug\images\t2_s206.png,experiments\preprocessed_debug\masks\t2_s206.png,t2,206
experiments\preprocessed_debug\images\t2_s207.png,experiments\preprocessed_debug\masks\t2_s207.png,t2,207
experiments\preprocessed_debug\images\t2_s208.png,experiments\preprocessed_debug\masks\t2_s208.png,t2,208
experiments\preprocessed_debug\images\t2_s209.png,experiments\preprocessed_debug\masks\t2_s209.png,t2,209
experiments\preprocessed_debug\images\t2_s210.png,experiments\preprocessed_debug\masks\t2_s210.png,t2,210
experiments\preprocessed_debug\images\t2_s211.png,experiments\preprocessed_debug\masks\t2_s211.png,t2,211
experiments\preprocessed_debug\images\t2_s212.png,experiments\preprocessed_debug\masks\t2_s212.png,t2,212
experiments\preprocessed_debug\images\t2_s213.png,experiments\preprocessed_debug\masks\t2_s213.png,t2,213
experiments\preprocessed_debug\images\t2_s214.png,experiments\preprocessed_debug\masks\t2_s214.png,t2,214
experiments\preprocessed_debug\images\t2_s215.png,experiments\preprocessed_debug\masks\t2_s215.png,t2,215
experiments\preprocessed_debug\images\t2_s216.png,experiments\preprocessed_debug\masks\t2_s216.png,t2,216
experiments\preprocessed_debug\images\t2_s217.png,experiments\preprocessed_debug\masks\t2_s217.png,t2,217
experiments\preprocessed_debug\images\t2_s218.png,experiments\preprocessed_debug\masks\t2_s218.png,t2,218
experiments\preprocessed_debug\images\t2_s219.png,experiments\preprocessed_debug\masks\t2_s219.png,t2,219
experiments\preprocessed_debug\images\t2_s220.png,experiments\preprocessed_debug\masks\t2_s220.png,t2,220
experiments\preprocessed_debug\images\t2_s221.png,experiments\preprocessed_debug\masks\t2_s221.png,t2,221
experiments\preprocessed_debug\images\t2_s222.png,experiments\preprocessed_debug\masks\t2_s222.png,t2,222
experiments\preprocessed_debug\images\t2_s223.png,experiments\preprocessed_debug\masks\t2_s223.png,t2,223
experiments\preprocessed_debug\images\t2_s224.png,experiments\preprocessed_debug\masks\t2_s224.png,t2,224
experiments\preprocessed_debug\images\t2_s225.png,experiments\preprocessed_debug\masks\t2_s225.png,t2,225
experiments\preprocessed_debug\images\t2_s226.png,experiments\preprocessed_debug\masks\t2_s226.png,t2,226
experiments\preprocessed_debug\images\t2_s227.png,experiments\preprocessed_debug\masks\t2_s227.png,t2,227
experiments\preprocessed_debug\images\t2_s228.png,experiments\preprocessed_debug\masks\t2_s228.png,t2,228
experiments\preprocessed_debug\images\t2_s229.png,experiments\preprocessed_debug\masks\t2_s229.png,t2,229
experiments\preprocessed_debug\images\t2_s230.png,experiments\preprocessed_debug\masks\t2_s230.png,t2,230
experiments\preprocessed_debug\images\t2_s231.png,experiments\preprocessed_debug\masks\t2_s231.png,t2,231
experiments\preprocessed_debug\images\t2_s232.png,experiments\preprocessed_debug\masks\t2_s232.png,t2,232
experiments\preprocessed_debug\images\t2_s233.png,experiments\preprocessed_debug\masks\t2_s233.png,t2,233
experiments\preprocessed_debug\images\t2_s234.png,experiments\preprocessed_debug\masks\t2_s234.png,t2,234
experiments\preprocessed_debug\images\t2_s235.png,experiments\preprocessed_debug\masks\t2_s235.png,t2,235
experiments\preprocessed_debug\images\t2_s236.png,experiments\preprocessed_debug\masks\t2_s236.png,t2,236
experiments\preprocessed_debug\images\t2_s237.png,experiments\preprocessed_debug\masks\t2_s237.png,t2,237
experiments\preprocessed_debug\images\t2_s238.png,experiments\preprocessed_debug\masks\t2_s238.png,t2,238
experiments\preprocessed_debug\images\t2_s239.png,experiments\preprocessed_debug\masks\t2_s239.png,t2,239
experiments\preprocessed_debug\images\t2_s240.png,experiments\preprocessed_debug\masks\t2_s240.png,t2,240
experiments\preprocessed_debug\images\t2_s241.png,experiments\preprocessed_debug\masks\t2_s241.png,t2,241
experiments\preprocessed_debug\images\t2_s242.png,experiments\preprocessed_debug\masks\t2_s242.png,t2,242
experiments\preprocessed_debug\images\t2_s243.png,experiments\preprocessed_debug\masks\t2_s243.png,t2,243
experiments\preprocessed_debug\images\t2_s244.png,experiments\preprocessed_debug\masks\t2_s244.png,t2,244
experiments\preprocessed_debug\images\t2_s245.png,experiments\preprocessed_debug\masks\t2_s245.png,t2,245
experiments\preprocessed_debug\images\t2_s246.png,experiments\preprocessed_debug\masks\t2_s246.png,t2,246
experiments\preprocessed_debug\images\t2_s247.png,experiments\preprocessed_debug\masks\t2_s247.png,t2,247
experiments\preprocessed_debug\images\t2_s248.png,experiments\preprocessed_debug\masks\t2_s248.png,t2,248
experiments\preprocessed_debug\images\t2_s249.png,experiments\preprocessed_debug\masks\t2_s249.png,t2,249
experiments\preprocessed_debug\images\t2_s250.png,experiments\preprocessed_debug\masks\t2_s250.png,t2,250
experiments\preprocessed_debug\images\t2_s251.png,experiments\preprocessed_debug\masks\t2_s251.png,t2,251
experiments\preprocessed_debug\images\t2_s252.png,experiments\preprocessed_debug\masks\t2_s252.png,t2,252
experiments\preprocessed_debug\images\t2_s253.png,experiments\preprocessed_debug\masks\t2_s253.png,t2,253
experiments\preprocessed_debug\images\t2_s254.png,experiments\preprocessed_debug\masks\t2_s254.png,t2,254
experiments\preprocessed_debug\images\t2_s255.png,experiments\preprocessed_debug\masks\t2_s255.png,t2,255
experiments\preprocessed_debug\images\t2_s256.png,experiments\preprocessed_debug\masks\t2_s256.png,t2,256
experiments\preprocessed_debug\images\t2_s257.png,experiments\preprocessed_debug\masks\t2_s257.png,t2,257
experiments\preprocessed_debug\images\t2_s258.png,experiments\preprocessed_debug\masks\t2_s258.png,t2,258
experiments\preprocessed_debug\images\t2_s259.png,experiments\preprocessed_debug\masks\t2_s259.png,t2,259
experiments\preprocessed_debug\images\t2_s260.png,experiments\preprocessed_debug\masks\t2_s260.png,t2,260
experiments\preprocessed_debug\images\t2_s261.png,experiments\preprocessed_debug\masks\t2_s261.png,t2,261
experiments\preprocessed_debug\images\t2_s262.png,experiments\preprocessed_debug\masks\t2_s262.png,t2,262
experiments\preprocessed_debug\images\t2_s263.png,experiments\preprocessed_debug\masks\t2_s263.png,t2,263
experiments\preprocessed_debug\images\t2_s264.png,experiments\preprocessed_debug\masks\t2_s264.png,t2,264
experiments\preprocessed_debug\images\t2_s265.png,experiments\preprocessed_debug\masks\t2_s265.png,t2,265
experiments\preprocessed_debug\images\t2_s266.png,experiments\preprocessed_debug\masks\t2_s266.png,t2,266
experiments\preprocessed_debug\images\t2_s267.png,experiments\preprocessed_debug\masks\t2_s267.png,t2,267
experiments\preprocessed_debug\images\t2_s268.png,experiments\preprocessed_debug\masks\t2_s268.png,t2,268
experiments\preprocessed_debug\images\t2_s269.png,experiments\preprocessed_debug\masks\t2_s269.png,t2,269
experiments\preprocessed_debug\images\t2_anatomy_reader1_s000.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s000.png,t2_anatomy_reader1,0
experiments\preprocessed_debug\images\t2_anatomy_reader1_s001.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s001.png,t2_anatomy_reader1,1
experiments\preprocessed_debug\images\t2_anatomy_reader1_s002.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s002.png,t2_anatomy_reader1,2
experiments\preprocessed_debug\images\t2_anatomy_reader1_s003.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s003.png,t2_anatomy_reader1,3
experiments\preprocessed_debug\images\t2_anatomy_reader1_s004.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s004.png,t2_anatomy_reader1,4
experiments\preprocessed_debug\images\t2_anatomy_reader1_s005.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s005.png,t2_anatomy_reader1,5
experiments\preprocessed_debug\images\t2_anatomy_reader1_s006.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s006.png,t2_anatomy_reader1,6
experiments\preprocessed_debug\images\t2_anatomy_reader1_s007.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s007.png,t2_anatomy_reader1,7
experiments\preprocessed_debug\images\t2_anatomy_reader1_s008.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s008.png,t2_anatomy_reader1,8
experiments\preprocessed_debug\images\t2_anatomy_reader1_s009.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s009.png,t2_anatomy_reader1,9
experiments\preprocessed_debug\images\t2_anatomy_reader1_s010.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s010.png,t2_anatomy_reader1,10
experiments\preprocessed_debug\images\t2_anatomy_reader1_s011.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s011.png,t2_anatomy_reader1,11
experiments\preprocessed_debug\images\t2_anatomy_reader1_s012.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s012.png,t2_anatomy_reader1,12
experiments\preprocessed_debug\images\t2_anatomy_reader1_s013.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s013.png,t2_anatomy_reader1,13
experiments\preprocessed_debug\images\t2_anatomy_reader1_s014.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s014.png,t2_anatomy_reader1,14
experiments\preprocessed_debug\images\t2_anatomy_reader1_s015.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s015.png,t2_anatomy_reader1,15
experiments\preprocessed_debug\images\t2_anatomy_reader1_s016.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s016.png,t2_anatomy_reader1,16
experiments\preprocessed_debug\images\t2_anatomy_reader1_s017.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s017.png,t2_anatomy_reader1,17
experiments\preprocessed_debug\images\t2_anatomy_reader1_s018.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s018.png,t2_anatomy_reader1,18
experiments\preprocessed_debug\images\t2_anatomy_reader1_s019.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s019.png,t2_anatomy_reader1,19
experiments\preprocessed_debug\images\t2_anatomy_reader1_s020.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s020.png,t2_anatomy_reader1,20
experiments\preprocessed_debug\images\t2_anatomy_reader1_s021.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s021.png,t2_anatomy_reader1,21
experiments\preprocessed_debug\images\t2_anatomy_reader1_s022.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s022.png,t2_anatomy_reader1,22
experiments\preprocessed_debug\images\t2_anatomy_reader1_s023.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s023.png,t2_anatomy_reader1,23
experiments\preprocessed_debug\images\t2_anatomy_reader1_s024.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s024.png,t2_anatomy_reader1,24
experiments\preprocessed_debug\images\t2_anatomy_reader1_s025.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s025.png,t2_anatomy_reader1,25
experiments\preprocessed_debug\images\t2_anatomy_reader1_s026.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s026.png,t2_anatomy_reader1,26
experiments\preprocessed_debug\images\t2_anatomy_reader1_s027.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s027.png,t2_anatomy_reader1,27
experiments\preprocessed_debug\images\t2_anatomy_reader1_s028.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s028.png,t2_anatomy_reader1,28
experiments\preprocessed_debug\images\t2_anatomy_reader1_s029.png,experiments\preprocessed_debug\masks\t2_anatomy_reader1_s029.png,t2_anatomy_reader1,29
